-1.046698913670947659e+05,-2.938323855956878674e+02,2.168501244908586614e+03,-1.041832602429886610e+05,3.928753153328270855e+03,-1.448363548652902828e+05
-1.108456988445773022e+05,-3.925755226695362126e+02,4.171123999208864007e+03,-1.103438988970804930e+05,2.493626397208283379e+03,-1.477190613259810198e+05
-1.046142918224329187e+05,-3.140081227827903376e+02,3.920883251728610958e+03,-1.041590622650574223e+05,2.160119403793534730e+03,-1.445598753197632032e+05
-1.111422189343812643e+05,-3.507685836434420708e+02,4.214167870049597695e+03,-1.105780305736265145e+05,4.298431439423387928e+03,-1.487191779522621364e+05
-1.049030179987338488e+05,-2.891765382072208581e+02,3.950464594535463220e+03,-1.043970555651172181e+05,3.940631378090675753e+03,-1.455460134170481469e+05
-1.102912428571973433e+05,-3.502758577369434647e+02,5.348689722662444183e+03,-1.105828953194533387e+05,2.561244072116590360e+03,-1.495008101837778522e+05
-1.010099071406929143e+05,-2.115195230683467855e+02,3.546917459649181183e+03,-1.035754941444975120e+05,2.215066952207657778e+03,-1.452785267968939734e+05
-1.106163228096942912e+05,-3.147169733180706430e+02,5.372891783183758889e+03,-1.108378191864241380e+05,4.356501342068782833e+03,-1.505484066159882641e+05
-1.013457840957328735e+05,-1.908189473664720310e+02,3.534340510878628265e+03,-1.038420173868060665e+05,3.980388039379402471e+03,-1.463223759453603998e+05
-1.117795904367020266e+05,-3.320590920074163250e+02,8.281809394173749752e+03,-1.119430995160693274e+05,2.711035546270201849e+03,-1.546206558460878732e+05
-1.025014753109877784e+05,-2.052668632801359081e+02,6.436961043429000711e+03,-1.049989288766770769e+05,2.321330346318976808e+03,-1.503962023127755965e+05
-1.121331506248934747e+05,-3.066192382045765612e+02,8.299977457172702998e+03,-1.122261382362299628e+05,4.482764356287723785e+03,-1.557672653932250105e+05
-1.028724522715543135e+05,-1.892023513966754535e+02,6.414786970230758016e+03,-1.052954636133454769e+05,4.060772781156401834e+03,-1.515264113933718181e+05
-1.114786107264582388e+05,-2.744434890304250985e+02,-7.344103621168432255e+03,-1.110471820620013750e+05,4.716292951805405210e+03,-1.542525235006890725e+05
-1.017446280692349392e+05,-7.237574026870697708e+01,-5.852062374857056056e+03,-1.013145490708242869e+05,2.878022318049722799e+03,-1.490669271411102964e+05
-1.129802124079882342e+05,-1.524782030975089242e+02,-7.334404828565375283e+03,-1.124047098861236154e+05,7.649419779948271753e+03,-1.596065387396498118e+05
-1.031356892151162319e+05,7.726825394466573016e+01,-5.929422022336462760e+03,-1.026421973168501136e+05,5.732508955522929682e+03,-1.543400208174065629e+05
-1.104481489425252075e+05,-2.603273360599840771e+02,-4.503186421980293744e+03,-1.099793183759285021e+05,4.952522157208239150e+03,-1.505546214161252137e+05
-1.007005008025259594e+05,-1.862190994299502833e+01,-3.074112225970415693e+03,-1.001754066464036732e+05,3.045759037914098371e+03,-1.453899034608543152e+05
-1.119823067883953045e+05,-1.421351173673218966e+02,-4.484111083200623398e+03,-1.113986047188007069e+05,7.910700517864882386e+03,-1.561409019913129159e+05
-1.021297536524021125e+05,1.160024430387557857e+02,-3.129888895084718115e+03,-1.015777134430331207e+05,5.916876309443357968e+03,-1.508534067519844393e+05
-1.110970924578229751e+05,-2.792043610008442442e+02,-3.268408635104019595e+03,-1.098405435762848501e+05,5.117478448270829176e+03,-1.495142551716586750e+05
-1.039703883104877605e+05,-9.974622248152383008e+01,-3.089388046328861492e+03,-1.007218684880705550e+05,3.212795677133352001e+03,-1.452838542988456611e+05
-1.126529430559347529e+05,-1.502867615247463391e+02,-3.217756523258725792e+03,-1.112943276392437547e+05,8.109847953847548524e+03,-1.552284681492887321e+05
-1.054523950437080493e+05,8.380235381177710963e+01,-3.076434900560029746e+03,-1.021492899784500478e+05,6.132441549650933666e+03,-1.508985859321608441e+05
