# sigma_xx, sigma_yy, sigma_zz, sigma_xy, sigma_yz, sigma_xz, epsilon_xx, epsilon_yy, epsilon_zz, epsilon_xy, epsilon_yz, epsilon_xz, vonMises, epsPlastic, hardening, epsilonP_xx, epsilonP_yy, epsilonP_zz, epsilonP_xy, epsilonP_yz, epsilonP_xz, yieldValue, iteration
-159137704.90532,-209925253.36459,-142886110.80965,-20011910.98178,   0.00000,   0.00000,  -0.11546,  -0.34434,   0.00000,  -0.32086,   0.00000,   0.00000,69787518.62085,   0.10880,69209982.82362,  -0.00150,  -0.06283,   0.06433,  -0.13904,   0.00000,   0.00000,77535.79724,   1.00000
-159161160.15666,-210189847.40013,-143105306.67434,-19969842.92685,   0.00000,   0.00000,  -0.11510,  -0.34510,   0.00000,  -0.32141,   0.00000,   0.00000,69838459.01925,   0.10937,69260141.14126,  -0.00139,  -0.06321,   0.06460,  -0.13981,   0.00000,   0.00000,78317.87800,   1.00000
-159179718.79657,-210450809.09655,-143322463.88227,-19927233.46307,   0.00000,   0.00000,  -0.11474,  -0.34587,   0.00000,  -0.32196,   0.00000,   0.00000,69889054.10050,   0.10995,69310408.06445,  -0.00128,  -0.06359,   0.06487,  -0.14058,   0.00000,   0.00000,78646.03605,   1.00000
-159204135.42646,-210715076.71364,-143541024.78688,-19882937.53698,   0.00000,   0.00000,  -0.11438,  -0.34663,   0.00000,  -0.32249,   0.00000,   0.00000,69939440.19669,   0.11053,69360074.88287,  -0.00116,  -0.06397,   0.06513,  -0.14135,   0.00000,   0.00000,79365.31383,   1.00000
-159220716.24035,-210977969.09366,-143758229.13722,-19837134.94229,   0.00000,   0.00000,  -0.11401,  -0.34740,   0.00000,  -0.32302,   0.00000,   0.00000,69990951.93830,   0.11111,69410182.23310,  -0.00105,  -0.06435,   0.06540,  -0.14212,   0.00000,   0.00000,80769.70520,   1.00000
-159241037.12219,-211237429.57317,-143975125.32012,-19791840.52684,   0.00000,   0.00000,  -0.11365,  -0.34816,   0.00000,  -0.32355,   0.00000,   0.00000,70039960.64082,   0.11169,69460048.47951,  -0.00093,  -0.06473,   0.06566,  -0.14288,   0.00000,   0.00000,79912.16130,   1.00000
-159255882.21405,-211495165.82268,-144188653.91569,-19744714.77819,   0.00000,   0.00000,  -0.11328,  -0.34892,   0.00000,  -0.32407,   0.00000,   0.00000,70090132.10024,   0.11226,69509371.28711,  -0.00081,  -0.06512,   0.06593,  -0.14365,   0.00000,   0.00000,80760.81313,   1.00000
-159268557.27712,-211754106.92598,-144403147.68625,-19696269.89240,   0.00000,   0.00000,  -0.11290,  -0.34969,   0.00000,  -0.32459,   0.00000,   0.00000,70141012.68447,   0.11284,69559075.12738,  -0.00069,  -0.06550,   0.06619,  -0.14441,   0.00000,   0.00000,81937.55708,   1.00000
-159279111.66348,-212007742.32754,-144614500.22794,-19647297.58047,   0.00000,   0.00000,  -0.11252,  -0.35045,   0.00000,  -0.32509,   0.00000,   0.00000,70190121.15053,   0.11342,69608347.85209,  -0.00057,  -0.06589,   0.06646,  -0.14518,   0.00000,   0.00000,81773.29844,   1.00000
-159292795.45840,-212266272.96139,-144828395.73610,-19596647.72615,   0.00000,   0.00000,  -0.11213,  -0.35122,   0.00000,  -0.32559,   0.00000,   0.00000,70240469.37256,   0.11400,69657579.91081,  -0.00044,  -0.06628,   0.06672,  -0.14594,   0.00000,   0.00000,82889.46175,   1.00000
-159298987.82126,-212516063.98057,-145037387.07634,-19546123.69369,   0.00000,   0.00000,  -0.11175,  -0.35198,   0.00000,  -0.32609,   0.00000,   0.00000,70289145.66344,   0.11458,69706711.27794,  -0.00032,  -0.06667,   0.06699,  -0.14670,   0.00000,   0.00000,82434.38550,   1.00000
-159308298.44050,-212770809.27943,-145248873.48785,-19493997.38609,   0.00000,   0.00000,  -0.11136,  -0.35275,   0.00000,  -0.32658,   0.00000,   0.00000,70339231.27522,   0.11516,69755779.72864,  -0.00019,  -0.06706,   0.06725,  -0.14746,   0.00000,   0.00000,83451.54659,   1.00000
-159312574.56600,-213022474.69700,-145457906.66707,-19440377.19526,   0.00000,   0.00000,  -0.11096,  -0.35352,   0.00000,  -0.32706,   0.00000,   0.00000,70389081.68426,   0.11574,69804751.41131,  -0.00006,  -0.06746,   0.06751,  -0.14822,   0.00000,   0.00000,84330.27295,   1.00000
-159317410.86544,-213273787.12174,-145666732.66517,-19385551.55367,   0.00000,   0.00000,  -0.11056,  -0.35429,   0.00000,  -0.32754,   0.00000,   0.00000,70438423.53635,   0.11632,69853532.49868,   0.00007,  -0.06785,   0.06778,  -0.14898,   0.00000,   0.00000,84891.03768,   1.00000
-159318642.54483,-213524208.24777,-145869486.97471,-19336056.73613,   0.00000,   0.00000,  -0.11017,  -0.35505,   0.00000,  -0.32801,   0.00000,   0.00000,70496748.11605,   0.11688,69900484.48954,   0.00020,  -0.06823,   0.06803,  -0.14971,   0.00000,   0.00000,96263.62651,   1.00000
-159318481.20505,-213773644.71111,-146074618.96611,-19281628.51875,   0.00000,   0.00000,  -0.10976,  -0.35582,   0.00000,  -0.32848,   0.00000,   0.00000,70550017.70485,   0.11745,69948495.29778,   0.00033,  -0.06863,   0.06829,  -0.15046,   0.00000,   0.00000,101522.40707,   1.00000
-159319281.70223,-214021541.65457,-146280328.64043,-19224876.81857,   0.00000,   0.00000,  -0.10935,  -0.35658,   0.00000,  -0.32893,   0.00000,   0.00000,70600279.08445,   0.11803,69996695.03944,   0.00047,  -0.06902,   0.06856,  -0.15121,   0.00000,   0.00000,103584.04501,   1.00000
-159318126.46556,-214270215.82352,-146487216.82310,-19166571.21187,   0.00000,   0.00000,  -0.10894,  -0.35736,   0.00000,  -0.32939,   0.00000,   0.00000,70650704.28760,   0.11862,70045369.60680,   0.00061,  -0.06943,   0.06882,  -0.15197,   0.00000,   0.00000,105334.68080,   1.00000
-159314658.58578,-214514132.34321,-146690607.69083,-19106688.28831,   0.00000,   0.00000,  -0.10853,  -0.35813,   0.00000,  -0.32983,   0.00000,   0.00000,70699265.49988,   0.11919,70093447.61477,   0.00075,  -0.06983,   0.06908,  -0.15272,   0.00000,   0.00000,105817.88511,   1.00000
-159306392.95594,-214754339.48493,-146891938.07926,-19046411.18010,   0.00000,   0.00000,  -0.10810,  -0.35890,   0.00000,  -0.33027,   0.00000,   0.00000,70747769.08765,   0.11978,70141618.17293,   0.00089,  -0.07023,   0.06935,  -0.15347,   0.00000,   0.00000,106150.91472,   1.00000
-159298911.58120,-214993593.66936,-147093437.16988,-18986041.60504,   0.00000,   0.00000,  -0.10768,  -0.35967,   0.00000,  -0.33071,   0.00000,   0.00000,70795907.81299,   0.12036,70189781.40472,   0.00103,  -0.07064,   0.06961,  -0.15423,   0.00000,   0.00000,106126.40826,   1.00000
-159294386.27289,-215238345.61045,-147297050.04473,-18923063.24249,   0.00000,   0.00000,  -0.10726,  -0.36045,   0.00000,  -0.33113,   0.00000,   0.00000,70845522.93886,   0.12094,70237698.64878,   0.00117,  -0.07105,   0.06987,  -0.15498,   0.00000,   0.00000,107824.29007,   1.00000
-159282485.05994,-215474125.23717,-147495875.92394,-18860121.12037,   0.00000,   0.00000,  -0.10683,  -0.36122,   0.00000,  -0.33155,   0.00000,   0.00000,70893201.26949,   0.12153,70285571.01439,   0.00132,  -0.07146,   0.07014,  -0.15573,   0.00000,   0.00000,107630.25511,   1.00000
-159268228.61954,-215711940.37520,-147695021.51930,-18795275.85360,   0.00000,   0.00000,  -0.10639,  -0.36200,   0.00000,  -0.33197,   0.00000,   0.00000,70942608.27059,   0.12211,70333505.93506,   0.00147,  -0.07187,   0.07040,  -0.15648,   0.00000,   0.00000,109102.33553,   1.00000
-159260218.52935,-215951904.42651,-147896339.45849,-18729380.53337,   0.00000,   0.00000,  -0.10596,  -0.36277,   0.00000,  -0.33237,   0.00000,   0.00000,70990784.93543,   0.12270,70381223.22659,   0.00162,  -0.07229,   0.07067,  -0.15723,   0.00000,   0.00000,109561.70884,   1.00000
-159244720.01579,-216183228.85674,-148092650.22749,-18663852.41798,   0.00000,   0.00000,  -0.10552,  -0.36354,   0.00000,  -0.33278,   0.00000,   0.00000,71037756.40511,   0.12328,70428791.85454,   0.00177,  -0.07270,   0.07093,  -0.15797,   0.00000,   0.00000,108964.55057,   1.00000
-159226852.11120,-216416658.23247,-148289225.44200,-18596517.84651,   0.00000,   0.00000,  -0.10507,  -0.36432,   0.00000,  -0.33318,   0.00000,   0.00000,71086691.98962,   0.12387,70476396.81133,   0.00193,  -0.07312,   0.07119,  -0.15872,   0.00000,   0.00000,110295.17829,   1.00000
-159209658.62828,-216649506.78907,-148485707.05398,-18527897.69337,   0.00000,   0.00000,  -0.10462,  -0.36510,   0.00000,  -0.33356,   0.00000,   0.00000,71134874.87177,   0.12445,70523868.31340,   0.00208,  -0.07354,   0.07146,  -0.15947,   0.00000,   0.00000,111006.55837,   1.00000
-159193073.85497,-216881948.40224,-148681986.89978,-18458155.68174,   0.00000,   0.00000,  -0.10417,  -0.36588,   0.00000,  -0.33394,   0.00000,   0.00000,71182669.98180,   0.12504,70571154.95757,   0.00224,  -0.07396,   0.07172,  -0.16021,   0.00000,   0.00000,111515.02423,   1.00000
-159171796.98228,-217110526.90334,-148876254.34970,-18388023.25756,   0.00000,   0.00000,  -0.10371,  -0.36665,   0.00000,  -0.33433,   0.00000,   0.00000,71230355.08059,   0.12563,70618553.13559,   0.00240,  -0.07438,   0.07198,  -0.16096,   0.00000,   0.00000,111801.94500,   1.00000
-159151093.98838,-217338807.27520,-149070246.05008,-18316879.32092,   0.00000,   0.00000,  -0.10326,  -0.36743,   0.00000,  -0.33470,   0.00000,   0.00000,71277900.96796,   0.12622,70665733.43571,   0.00256,  -0.07481,   0.07225,  -0.16170,   0.00000,   0.00000,112167.53225,   1.00000
-159128194.75878,-217568799.48111,-149264722.15211,-18243664.34202,   0.00000,   0.00000,  -0.10279,  -0.36822,   0.00000,  -0.33506,   0.00000,   0.00000,71326808.01665,   0.12681,70713049.62385,   0.00273,  -0.07524,   0.07251,  -0.16244,   0.00000,   0.00000,113758.39279,   1.00000
-159103263.69697,-217793251.22763,-149456202.93841,-18169850.30718,   0.00000,   0.00000,  -0.10233,  -0.36900,   0.00000,  -0.33542,   0.00000,   0.00000,71373641.30974,   0.12739,70760017.18794,   0.00289,  -0.07567,   0.07277,  -0.16318,   0.00000,   0.00000,113624.12180,   1.00000
-159079160.71603,-218016757.49324,-149647801.12475,-18096112.17755,   0.00000,   0.00000,  -0.10186,  -0.36977,   0.00000,  -0.33577,   0.00000,   0.00000,71420307.71491,   0.12798,70806950.99662,   0.00306,  -0.07610,   0.07304,  -0.16392,   0.00000,   0.00000,113356.71828,   1.00000
-159052822.61002,-218242112.34338,-149839785.85163,-18020460.92023,   0.00000,   0.00000,  -0.10139,  -0.37056,   0.00000,  -0.33612,   0.00000,   0.00000,71468707.85736,   0.12858,70853974.70355,   0.00323,  -0.07653,   0.07330,  -0.16466,   0.00000,   0.00000,114733.15380,   1.00000
-159021682.72517,-218463977.26599,-150029494.67756,-17943219.03321,   0.00000,   0.00000,  -0.10091,  -0.37135,   0.00000,  -0.33646,   0.00000,   0.00000,71516707.44990,   0.12917,70900984.56302,   0.00340,  -0.07697,   0.07357,  -0.16540,   0.00000,   0.00000,115722.88688,   1.00000
-158994288.97795,-218682516.27978,-150218783.27467,-17866825.60784,   0.00000,   0.00000,  -0.10043,  -0.37212,   0.00000,  -0.33679,   0.00000,   0.00000,71562271.69251,   0.12976,70947711.83650,   0.00358,  -0.07741,   0.07383,  -0.16613,   0.00000,   0.00000,114559.85600,   1.00000
-158959048.85679,-218900319.66025,-150406086.27172,-17788441.85644,   0.00000,   0.00000,  -0.09994,  -0.37291,   0.00000,  -0.33712,   0.00000,   0.00000,71610547.77083,   0.13035,70994560.87045,   0.00375,  -0.07785,   0.07410,  -0.16687,   0.00000,   0.00000,115986.90038,   1.00000
-158930120.91679,-219120183.13843,-150595584.59724,-17709057.42757,   0.00000,   0.00000,  -0.09946,  -0.37370,   0.00000,  -0.33744,   0.00000,   0.00000,71657494.30791,   0.13095,71041207.72056,   0.00393,  -0.07829,   0.07436,  -0.16761,   0.00000,   0.00000,116286.58735,   1.00000
-158896290.32145,-219336833.37147,-150782631.21589,-17628356.64363,   0.00000,   0.00000,  -0.09897,  -0.37448,   0.00000,  -0.33776,   0.00000,   0.00000,71704682.86374,   0.13154,71087759.49814,   0.00411,  -0.07874,   0.07463,  -0.16834,   0.00000,   0.00000,116923.36560,   1.00000
-158857921.12717,-219549396.68856,-150967735.74211,-17547253.88644,   0.00000,   0.00000,  -0.09847,  -0.37527,   0.00000,  -0.33807,   0.00000,   0.00000,71751624.24340,   0.13214,71134451.97107,   0.00430,  -0.07919,   0.07489,  -0.16907,   0.00000,   0.00000,117172.27234,   1.00000
-158825418.62777,-219765117.93749,-151154383.24896,-17464454.67465,   0.00000,   0.00000,  -0.09798,  -0.37605,   0.00000,  -0.33837,   0.00000,   0.00000,71798216.24783,   0.13273,71180643.66434,   0.00448,  -0.07964,   0.07515,  -0.16980,   0.00000,   0.00000,117572.58349,   1.00000
-158783147.90220,-219973226.60864,-151337276.34508,-17382022.00373,   0.00000,   0.00000,  -0.09748,  -0.37684,   0.00000,  -0.33867,   0.00000,   0.00000,71844862.50790,   0.13333,71227263.15075,   0.00467,  -0.08009,   0.07542,  -0.17053,   0.00000,   0.00000,117599.35715,   1.00000
-158749552.30058,-220189299.17663,-151524665.63507,-17297194.28730,   0.00000,   0.00000,  -0.09698,  -0.37764,   0.00000,  -0.33896,   0.00000,   0.00000,71892388.20694,   0.13393,71273617.36377,   0.00486,  -0.08054,   0.07569,  -0.17126,   0.00000,   0.00000,118770.84317,   1.00000
-158708701.04241,-220396305.44958,-151707241.66201,-17212595.60768,   0.00000,   0.00000,  -0.09647,  -0.37842,   0.00000,  -0.33925,   0.00000,   0.00000,71938199.65876,   0.13452,71319913.53725,   0.00505,  -0.08100,   0.07595,  -0.17199,   0.00000,   0.00000,118286.12150,   1.00000
-158662905.73768,-220600255.80969,-151887250.04102,-17126871.07533,   0.00000,   0.00000,  -0.09595,  -0.37921,   0.00000,  -0.33952,   0.00000,   0.00000,71984721.58318,   0.13512,71366065.10922,   0.00524,  -0.08146,   0.07622,  -0.17271,   0.00000,   0.00000,118656.47396,   1.00000
-158620657.88922,-220808426.11334,-152070058.62754,-17039368.60144,   0.00000,   0.00000,  -0.09544,  -0.38000,   0.00000,  -0.33980,   0.00000,   0.00000,72032050.24852,   0.13572,71412291.88019,   0.00544,  -0.08192,   0.07648,  -0.17344,   0.00000,   0.00000,119758.36832,   1.00000
-158579221.84600,-221015829.88210,-152252821.94371,-16950658.17643,   0.00000,   0.00000,  -0.09492,  -0.38080,   0.00000,  -0.34006,   0.00000,   0.00000,72078615.05050,   0.13632,71458408.26199,   0.00564,  -0.08239,   0.07675,  -0.17416,   0.00000,   0.00000,120206.78852,   1.00000
-158533329.00341,-221219065.29677,-152433642.80603,-16861623.42137,   0.00000,   0.00000,  -0.09440,  -0.38159,   0.00000,  -0.34032,   0.00000,   0.00000,72124989.15078,   0.13693,71504661.11323,   0.00584,  -0.08286,   0.07702,  -0.17489,   0.00000,   0.00000,120328.03755,   1.00000
-158485261.34995,-221417130.43883,-152611241.14448,-16772383.16623,   0.00000,   0.00000,  -0.09387,  -0.38238,   0.00000,  -0.34057,   0.00000,   0.00000,72170117.37704,   0.13753,71550474.20332,   0.00604,  -0.08332,   0.07728,  -0.17560,   0.00000,   0.00000,119643.17371,   1.00000
-158440955.33676,-221618961.42278,-152791879.60811,-16682688.81555,   0.00000,   0.00000,  -0.09335,  -0.38317,   0.00000,  -0.34083,   0.00000,   0.00000,72216384.35083,   0.13813,71596471.01829,   0.00625,  -0.08380,   0.07755,  -0.17632,   0.00000,   0.00000,119913.33254,   1.00000
-158394426.69320,-221822821.78610,-152972711.32275,-16589871.72589,   0.00000,   0.00000,  -0.09282,  -0.38398,   0.00000,  -0.34106,   0.00000,   0.00000,72264227.23493,   0.13874,71642464.80621,   0.00646,  -0.08427,   0.07782,  -0.17704,   0.00000,   0.00000,121762.42872,   1.00000
-158346316.90397,-222020162.70130,-153151076.02383,-16497476.26360,   0.00000,   0.00000,  -0.09228,  -0.38477,   0.00000,  -0.34130,   0.00000,   0.00000,72309406.73461,   0.13934,71688358.22942,   0.00667,  -0.08475,   0.07808,  -0.17776,   0.00000,   0.00000,121048.50519,   1.00000
-158293640.82779,-222213652.31263,-153327290.70842,-16405070.72038,   0.00000,   0.00000,  -0.09174,  -0.38557,   0.00000,  -0.34154,   0.00000,   0.00000,72355101.37109,   0.13995,71734295.90613,   0.00688,  -0.08523,   0.07835,  -0.17848,   0.00000,   0.00000,120805.46496,   1.00000
-158241305.05769,-222407492.00651,-153502815.00437,-16310740.03742,   0.00000,   0.00000,  -0.09120,  -0.38636,   0.00000,  -0.34176,   0.00000,   0.00000,72401135.32161,   0.14055,71779838.42179,   0.00710,  -0.08571,   0.07862,  -0.17919,   0.00000,   0.00000,121296.89981,   1.00000
-158187512.92265,-222601698.49457,-153679428.87111,-16215357.09655,   0.00000,   0.00000,  -0.09065,  -0.38716,   0.00000,  -0.34198,   0.00000,   0.00000,72447968.25782,   0.14116,71825780.30375,   0.00732,  -0.08620,   0.07889,  -0.17990,   0.00000,   0.00000,122187.95406,   1.00000
-158137158.21705,-222793338.09400,-153855172.19701,-16119923.68977,   0.00000,   0.00000,  -0.09011,  -0.38796,   0.00000,  -0.34219,   0.00000,   0.00000,72492549.12189,   0.14177,71871247.67802,   0.00754,  -0.08669,   0.07915,  -0.18061,   0.00000,   0.00000,121301.44387,   1.00000
-158079358.88677,-222983605.72057,-154029164.51313,-16022373.75359,   0.00000,   0.00000,  -0.08955,  -0.38876,   0.00000,  -0.34239,   0.00000,   0.00000,72539572.15877,   0.14238,71916934.60447,   0.00776,  -0.08718,   0.07942,  -0.18132,   0.00000,   0.00000,122637.55430,   1.00000
-158028324.06584,-223175053.07010,-154205780.20428,-15925010.63305,   0.00000,   0.00000,  -0.08900,  -0.38956,   0.00000,  -0.34259,   0.00000,   0.00000,72584793.59737,   0.14299,71962616.02039,   0.00799,  -0.08768,   0.07969,  -0.18203,   0.00000,   0.00000,122177.57698,   1.00000
-157967040.80140,-223360274.97464,-154377734.56926,-15826170.51022,   0.00000,   0.00000,  -0.08844,  -0.39037,   0.00000,  -0.34279,   0.00000,   0.00000,72631105.98688,   0.14360,72008308.42779,   0.00822,  -0.08818,   0.07996,  -0.18274,   0.00000,   0.00000,122797.55909,   1.00000
-157912085.00495,-223547648.36211,-154551777.59065,-15726616.72593,   0.00000,   0.00000,  -0.08788,  -0.39117,   0.00000,  -0.34297,   0.00000,   0.00000,72676364.34395,   0.14422,72053759.27382,   0.00845,  -0.08868,   0.08023,  -0.18344,   0.00000,   0.00000,122605.07013,   1.00000
-157852749.33456,-223730858.61550,-154723796.01274,-15626965.35928,   0.00000,   0.00000,  -0.08731,  -0.39197,   0.00000,  -0.34316,   0.00000,   0.00000,72721738.83518,   0.14483,72099308.47160,   0.00868,  -0.08918,   0.08050,  -0.18415,   0.00000,   0.00000,122430.36359,   1.00000
-157794160.05829,-223913560.56211,-154895576.34749,-15526457.92338,   0.00000,   0.00000,  -0.08675,  -0.39278,   0.00000,  -0.34334,   0.00000,   0.00000,72767040.71707,   0.14544,72144668.16706,   0.00892,  -0.08969,   0.08077,  -0.18485,   0.00000,   0.00000,122372.55002,   1.00000
-157730897.22971,-224092753.10709,-155064972.02886,-15424719.03026,   0.00000,   0.00000,  -0.08617,  -0.39358,   0.00000,  -0.34351,   0.00000,   0.00000,72812668.45896,   0.14606,72189968.11997,   0.00916,  -0.09019,   0.08104,  -0.18555,   0.00000,   0.00000,122700.33898,   1.00000
-157671441.08053,-224275826.28757,-155237248.00264,-15321267.77579,   0.00000,   0.00000,  -0.08560,  -0.39439,   0.00000,  -0.34367,   0.00000,   0.00000,72858912.26850,   0.14668,72235375.41377,   0.00940,  -0.09071,   0.08131,  -0.18624,   0.00000,   0.00000,123536.85473,   1.00000
-157610321.71027,-224452655.89583,-155406863.16242,-15218583.60987,   0.00000,   0.00000,  -0.08502,  -0.39519,   0.00000,  -0.34383,   0.00000,   0.00000,72903038.63926,   0.14729,72280601.94520,   0.00965,  -0.09122,   0.08158,  -0.18694,   0.00000,   0.00000,122436.69406,   1.00000
-157547351.57565,-224630889.19303,-155576925.39759,-15114192.18394,   0.00000,   0.00000,  -0.08444,  -0.39601,   0.00000,  -0.34398,   0.00000,   0.00000,72949182.12937,   0.14791,72325939.69850,   0.00989,  -0.09174,   0.08185,  -0.18763,   0.00000,   0.00000,123242.43087,   1.00000
-157485350.00385,-224808184.76499,-155746956.79520,-15008723.97824,   0.00000,   0.00000,  -0.08386,  -0.39682,   0.00000,  -0.34412,   0.00000,   0.00000,72994554.84023,   0.14853,72371179.03257,   0.01015,  -0.09226,   0.08212,  -0.18833,   0.00000,   0.00000,123375.80767,   1.00000
-157416152.29830,-224976503.74795,-155912025.70091,-14903859.98917,   0.00000,   0.00000,  -0.08326,  -0.39762,   0.00000,  -0.34427,   0.00000,   0.00000,73038742.69247,   0.14915,72416301.17972,   0.01040,  -0.09279,   0.08239,  -0.18901,   0.00000,   0.00000,122441.51275,   1.00000
